applicant_id,gender,age_group,consent_given,traditional_score,monthly_income_inr,debt_to_income_ratio,num_existing_loans,upi_monthly_tx_volume,bnpl_repayment_rate,utility_pay_punctuality,telecom_recharge_regularity,ecommerce_monthly_spend,ecommerce_return_rate,gig_income_stability_index,digital_footprint_consistency,device_change_frequency,mobile_wallet_tx_freq,default_flag
APP_1683,Female,25_50,True,702.0,15000.0,0.373,2,55,0.875,0.625,0.824,3429.45,0.155,0.308,0.525,3,14,0
APP_1684,Female,25_50,True,619.0,58059.08,0.234,3,45,0.693,0.926,0.563,4344.6,0.191,0.679,0.862,0,34,0
APP_1685,Female,Under_25,True,492.0,21015.8,0.276,2,62,0.818,0.867,0.86,5744.4,0.231,0.725,0.638,0,39,0
APP_1686,Female,Under_25,True,604.0,35884.08,0.195,1,57,0.733,0.746,0.686,3586.14,0.072,0.493,0.582,1,86,0
APP_1687,Male,25_50,True,556.0,31296.82,0.469,1,43,0.701,0.68,0.845,3927.2,0.143,0.513,0.562,0,39,0
APP_1688,Female,25_50,True,653.0,28085.51,0.305,1,44,0.687,0.561,0.92,8132.24,0.184,0.494,0.76,2,10,0
APP_1689,Male,25_50,False,555.0,36088.19,0.481,2,36,0.84,0.748,0.812,3204.75,0.075,0.763,0.755,0,85,0
APP_1690,Male,25_50,True,724.0,18388.8,0.111,2,69,0.772,0.62,0.614,2089.01,0.166,0.823,0.672,0,53,0
APP_1691,Male,25_50,True,643.0,67339.9,0.175,4,70,0.899,0.876,0.904,13134.3,0.21,0.435,0.938,0,28,0
APP_1692,Female,Under_25,True,636.0,15000.0,0.295,3,79,0.744,0.98,0.954,4427.6,0.153,0.694,0.725,1,78,0
APP_1693,Male,25_50,True,702.0,50204.44,0.412,3,38,0.576,0.841,0.837,11188.3,0.206,0.335,0.688,1,57,0
APP_1694,Male,Over_50,True,727.0,29854.13,0.236,2,31,0.713,0.813,0.594,2344.97,0.081,0.626,0.741,0,42,0
APP_1695,Female,25_50,True,648.0,17987.73,0.597,2,52,0.9,0.919,0.919,4263.62,0.081,0.768,0.662,0,11,0
APP_1696,Male,25_50,True,588.0,41004.21,0.121,1,47,0.778,0.696,0.605,6419.37,0.177,0.637,0.74,0,22,0
APP_1697,Female,25_50,True,508.0,15000.0,0.296,1,36,0.581,0.929,0.852,4471.23,0.147,0.412,0.825,0,60,0
APP_1698,Male,25_50,True,595.0,37191.23,0.539,0,47,0.853,0.816,0.996,7705.25,0.191,0.772,0.898,0,13,0
APP_1699,Male,25_50,False,601.0,15464.06,0.61,0,35,0.72,0.869,0.743,2829.75,0.065,0.704,0.851,1,35,0
APP_1700,Female,25_50,True,659.0,47894.85,0.228,3,47,0.79,0.892,0.855,9067.28,0.246,0.474,0.872,0,57,0
APP_1701,Male,Over_50,True,622.0,20855.76,0.076,0,27,0.682,0.871,0.536,4387.85,0.046,0.425,0.796,0,46,0
APP_1702,Male,Under_25,True,705.0,27705.98,0.273,3,26,0.525,0.671,0.901,6454.31,0.108,0.833,0.959,1,59,0
APP_1703,Male,Under_25,True,601.0,43320.0,0.097,2,52,0.712,0.804,0.99,3014.23,0.256,0.491,0.79,1,13,0
APP_1704,Male,25_50,True,645.0,22844.71,0.258,3,28,0.881,0.923,0.788,1888.51,0.337,0.794,0.805,0,45,0
APP_1705,Non-Binary,25_50,True,745.0,35074.22,0.293,3,50,0.952,0.798,0.752,4388.47,0.026,0.687,0.903,1,38,0
APP_1706,Male,Under_25,True,677.0,15000.0,0.161,2,40,0.875,0.917,0.709,2542.33,0.047,0.941,0.682,0,28,0
APP_1707,Female,25_50,True,645.0,53025.35,0.342,0,59,0.964,0.765,0.618,6774.88,0.253,0.873,0.819,0,74,0
APP_1708,Male,Under_25,True,602.0,104709.83,0.358,2,32,0.831,0.63,0.949,10833.23,0.18,0.722,0.971,1,28,0
APP_1709,Female,25_50,True,599.0,193944.11,0.327,1,34,0.761,0.846,0.868,50000.0,0.145,0.426,0.726,0,47,0
APP_1710,Female,25_50,True,582.0,38357.33,0.359,1,30,0.69,0.711,0.53,2230.48,0.055,0.425,0.671,3,29,0
APP_1711,Female,25_50,True,607.0,58274.65,0.259,1,55,0.963,0.615,0.704,16589.31,0.55,0.578,0.987,0,36,0
APP_1712,Male,25_50,True,710.0,15000.0,0.252,1,18,0.726,0.896,0.934,4152.16,0.063,0.411,0.787,2,38,0
APP_1713,Male,25_50,True,632.0,89468.38,0.227,0,46,0.855,0.813,0.681,19767.63,0.36,0.685,0.905,2,54,0
APP_1714,Male,Under_25,True,542.0,57857.43,0.284,2,42,0.674,0.906,0.885,3363.46,0.061,0.606,0.668,1,57,0
APP_1715,Female,25_50,True,791.0,27163.79,0.128,0,20,0.946,0.835,0.592,2888.57,0.137,0.738,0.885,1,26,0
APP_1716,Female,25_50,True,676.0,76290.86,0.377,1,22,0.91,0.859,0.808,22488.65,0.064,0.783,0.807,1,64,0
APP_1717,Female,Over_50,False,537.0,31173.21,0.301,2,23,0.811,0.839,0.817,8619.01,0.168,0.586,0.82,1,37,0
APP_1718,Male,25_50,True,615.0,27589.34,0.191,3,32,0.78,0.888,0.668,8032.44,0.137,0.462,0.751,0,36,0
APP_1719,Female,Under_25,False,659.0,48300.68,0.14,3,50,0.836,0.82,0.267,14443.39,0.078,0.631,0.843,1,35,0
APP_1720,Female,Over_50,True,786.0,19186.98,0.073,0,74,0.774,0.888,0.967,1265.8,0.166,0.452,0.754,2,29,0
APP_1721,Male,25_50,True,561.0,67035.32,0.249,1,49,0.577,0.92,0.674,12918.75,0.204,0.86,0.877,1,25,0
APP_1722,Male,25_50,True,728.0,19271.95,0.22,1,47,0.773,0.501,0.713,4982.46,0.118,0.464,0.874,0,47,0
APP_1723,Female,25_50,True,762.0,19340.7,0.535,0,52,0.833,0.785,0.483,2512.88,0.044,0.584,0.496,0,5,0
APP_1724,Female,25_50,True,600.0,21040.11,0.138,2,53,0.99,0.786,0.778,3343.06,0.162,0.372,0.613,2,33,0
APP_1725,Female,25_50,True,628.0,57279.61,0.183,0,62,0.704,0.716,0.913,6927.09,0.283,0.399,0.848,2,40,0
APP_1726,Male,Under_25,True,567.0,25082.73,0.059,0,54,0.777,0.7,0.476,1492.87,0.016,0.636,0.979,0,46,0
APP_1727,Female,Under_25,True,634.0,16174.68,0.325,0,52,0.78,0.749,0.77,1102.76,0.151,0.484,0.908,3,87,0
APP_1728,Male,Under_25,True,647.0,25250.27,0.189,2,54,0.75,0.546,0.852,1397.87,0.139,0.856,0.7,0,53,0
APP_1729,Male,25_50,True,703.0,35623.99,0.339,1,17,0.944,0.95,0.569,6476.84,0.097,0.508,0.731,0,14,0
APP_1730,Male,25_50,True,737.0,17879.61,0.247,2,34,0.741,0.839,0.939,3658.27,0.184,0.806,0.787,3,19,0
APP_1731,Female,25_50,True,590.0,18196.62,0.387,1,62,0.938,0.753,0.787,2309.61,0.076,0.809,0.843,0,62,0
APP_1732,Female,Under_25,True,493.0,128898.15,0.442,3,38,0.519,0.788,0.929,33067.16,0.314,0.484,0.759,0,43,0
APP_1733,Female,Over_50,False,648.0,21669.49,0.168,3,47,0.731,0.762,0.92,5894.17,0.074,0.726,0.868,1,97,0
APP_1734,Male,Over_50,True,673.0,29916.77,0.292,1,43,0.841,0.801,0.4,2541.04,0.109,0.649,0.709,1,52,0
APP_1735,Female,25_50,True,670.0,29133.9,0.164,1,53,0.741,0.94,0.602,1834.89,0.149,0.544,0.941,1,39,0
APP_1736,Male,Over_50,True,624.0,28203.06,0.569,3,60,0.746,0.757,0.832,3662.03,0.02,0.762,0.839,1,15,0
APP_1737,Female,25_50,True,660.0,52723.05,0.334,0,26,0.844,0.894,0.543,12033.87,0.101,0.407,0.836,0,38,0
APP_1738,Male,Over_50,True,771.0,64144.0,0.162,1,36,0.64,0.823,0.98,11344.25,0.096,0.316,0.812,0,86,0
APP_1739,Male,Under_25,True,681.0,30225.08,0.259,0,35,0.956,0.946,0.942,5199.39,0.216,0.562,0.736,0,72,0
APP_1740,Male,25_50,True,620.0,17293.97,0.198,1,31,0.691,0.867,0.725,1523.64,0.174,0.68,0.869,1,40,0
APP_1741,Male,Under_25,True,610.0,78015.6,0.532,4,47,0.9,0.71,0.533,10755.51,0.021,0.717,0.629,2,38,0
APP_1742,Female,Under_25,True,636.0,34296.39,0.09,2,82,0.805,0.813,0.641,9936.45,0.271,0.562,0.751,2,28,0
APP_1743,Female,Under_25,False,781.0,102558.96,0.32,2,42,0.811,0.679,0.797,13859.83,0.228,0.473,0.664,2,20,0
APP_1744,Male,25_50,True,635.0,15000.0,0.37,3,46,0.557,0.879,0.778,2967.87,0.049,0.829,0.907,0,28,0
APP_1745,Female,25_50,True,648.0,40832.84,0.458,1,50,0.868,0.571,0.457,2637.28,0.077,0.553,0.961,1,38,0
APP_1746,Male,25_50,True,611.0,114824.92,0.061,2,63,0.664,0.807,0.467,7574.26,0.217,0.449,0.835,0,14,0
APP_1747,Female,Under_25,True,738.0,29379.18,0.444,0,24,0.856,0.715,0.801,4585.02,0.163,0.669,0.823,1,59,0
APP_1748,Female,25_50,True,807.0,31720.04,0.257,2,98,0.903,0.845,0.783,6376.62,0.171,0.694,0.746,1,39,0
APP_1749,Female,25_50,True,686.0,43360.62,0.086,3,45,0.668,0.803,0.876,6204.27,0.098,0.592,0.85,0,50,0
APP_1750,Male,25_50,True,657.0,25970.65,0.184,0,60,0.645,0.602,0.736,2460.81,0.03,0.302,0.894,1,37,0
APP_1751,Female,25_50,True,653.0,30114.34,0.288,3,25,0.95,0.71,0.713,7046.43,0.141,0.751,0.501,1,35,0
APP_1752,Female,25_50,True,459.0,29652.77,0.357,1,96,0.701,0.665,0.939,2520.81,0.072,0.49,0.82,0,47,0
APP_1753,Male,25_50,True,710.0,24923.03,0.278,5,29,0.717,0.661,0.697,5408.4,0.02,0.665,0.989,0,46,0
APP_1754,Male,Over_50,True,661.0,75910.78,0.379,2,40,0.532,0.596,0.789,21952.15,0.325,0.772,0.769,0,60,0
APP_1755,Female,25_50,True,684.0,47889.27,0.322,2,28,0.902,0.966,0.558,8027.88,0.211,0.856,0.543,1,66,0
APP_1756,Female,25_50,True,593.0,42208.5,0.547,5,40,0.912,0.928,0.632,4225.43,0.125,0.548,0.632,1,39,0
APP_1757,Female,Over_50,True,619.0,58991.14,0.27,2,36,0.702,0.822,0.682,15366.92,0.089,0.839,0.798,3,57,0
APP_1758,Female,25_50,True,617.0,30988.97,0.517,2,81,0.318,0.706,0.884,5465.49,0.203,0.634,0.9,0,34,0
APP_1759,Female,Under_25,False,732.0,22821.94,0.137,0,68,0.762,0.846,0.806,6408.53,0.035,0.299,0.625,0,68,0
APP_1760,Male,Under_25,True,620.0,25296.6,0.186,0,73,0.666,0.795,0.899,5821.93,0.057,0.591,0.826,0,54,0
APP_1761,Male,Under_25,False,817.0,36354.37,0.192,2,58,0.784,0.857,0.43,5731.35,0.148,0.695,0.785,1,47,0
APP_1762,Male,25_50,True,684.0,19234.73,0.506,2,58,0.686,0.797,0.78,3930.54,0.028,0.583,0.745,1,65,0
APP_1763,Female,25_50,True,548.0,26898.97,0.098,2,24,0.77,0.523,0.926,2487.92,0.058,0.793,0.888,0,56,0
APP_1764,Male,Under_25,True,640.0,26644.29,0.263,2,43,0.71,0.736,0.62,3911.58,0.025,0.636,0.887,1,59,0
APP_1765,Female,Over_50,False,598.0,129927.74,0.05,3,48,0.854,0.813,0.789,25786.48,0.216,0.524,0.926,1,27,0
APP_1766,Female,25_50,True,474.0,15000.0,0.26,0,70,0.467,0.879,0.39,2962.66,0.103,0.758,0.839,1,86,0
APP_1767,Female,Under_25,True,778.0,32605.24,0.173,2,58,0.83,0.848,0.863,6416.84,0.293,0.639,0.768,0,74,0
APP_1768,Male,25_50,True,706.0,102274.56,0.05,2,32,0.663,0.876,0.784,24124.94,0.141,0.577,0.884,1,66,0
APP_1769,Female,25_50,True,693.0,39069.86,0.36,0,33,0.535,0.863,0.602,2985.46,0.276,0.86,0.989,3,35,0
APP_1770,Male,Under_25,True,663.0,57070.95,0.411,2,35,0.662,0.839,0.727,3904.47,0.124,0.686,0.674,0,25,0
APP_1771,Female,25_50,True,539.0,38557.11,0.316,2,27,0.847,0.885,0.818,3354.67,0.067,0.644,0.841,2,12,0
APP_1772,Male,25_50,True,611.0,24333.27,0.085,2,37,0.535,0.603,0.451,6037.05,0.096,0.434,0.529,0,61,0
APP_1773,Male,25_50,True,717.0,15000.0,0.389,2,74,0.827,0.913,0.625,993.2,0.138,0.643,0.807,3,38,0
APP_1774,Female,25_50,True,566.0,41079.87,0.329,5,26,0.693,0.86,0.742,4367.15,0.109,0.559,0.859,0,67,0
APP_1775,Male,25_50,True,447.0,22802.74,0.191,3,21,0.846,0.766,0.498,2592.53,0.041,0.477,0.8,1,28,0
APP_1776,Male,Under_25,True,632.0,22466.91,0.482,2,25,0.567,0.484,0.791,4758.78,0.245,0.614,0.918,0,31,0
APP_1777,Female,Under_25,True,639.0,26919.54,0.185,0,37,0.746,0.69,0.799,4048.9,0.178,0.397,0.693,0,48,0
APP_1778,Female,25_50,True,661.0,103457.57,0.197,0,14,0.874,0.779,0.773,10319.72,0.011,0.739,0.736,0,54,0
APP_1779,Female,Under_25,True,708.0,153722.23,0.32,1,39,0.653,0.677,0.649,24962.12,0.021,0.564,0.792,0,22,0
APP_1780,Female,Under_25,True,701.0,41370.56,0.348,1,43,0.903,0.728,0.862,9157.9,0.114,0.863,0.6,2,32,0
APP_1781,Female,25_50,True,671.0,27477.96,0.281,4,43,0.63,0.66,0.682,6773.67,0.042,0.593,0.96,0,40,0
APP_1782,Male,Over_50,True,746.0,17919.85,0.464,1,51,0.339,0.803,0.494,1450.98,0.169,0.64,0.91,1,48,0
APP_1783,Male,25_50,True,528.0,48104.17,0.057,2,18,0.933,0.942,0.93,11000.41,0.186,0.606,0.905,0,21,0
APP_1784,Male,Over_50,True,690.0,105846.3,0.67,4,39,0.701,0.686,0.754,5411.99,0.101,0.57,0.904,1,76,0
APP_1785,Female,Under_25,True,700.0,31306.96,0.682,1,41,0.904,0.67,0.842,7234.44,0.295,0.51,0.885,1,38,0
APP_1786,Female,Over_50,True,551.0,15000.0,0.363,2,33,0.86,0.586,0.829,3228.76,0.168,0.246,0.658,1,30,0
APP_1787,Male,Under_25,True,530.0,54286.44,0.334,5,55,0.9,0.668,0.696,9074.88,0.032,0.506,0.795,1,47,0
APP_1788,Male,Over_50,True,590.0,65594.02,0.206,1,56,0.94,0.743,0.712,5524.22,0.104,0.9,0.966,0,104,0
APP_1789,Female,Over_50,True,597.0,15000.0,0.123,2,47,0.871,0.916,0.93,3617.06,0.113,0.48,0.83,1,65,0
APP_1790,Male,25_50,True,710.0,40371.95,0.444,0,47,0.85,0.895,0.636,2742.8,0.196,0.637,0.557,0,25,0
APP_1791,Female,Over_50,False,601.0,47607.02,0.154,1,61,0.602,0.748,0.65,13039.19,0.188,0.66,0.905,0,79,0
APP_1792,Female,25_50,True,581.0,34756.98,0.137,0,56,0.79,0.63,0.34,8458.63,0.182,0.415,0.92,1,40,0
APP_1793,Female,25_50,True,601.0,22596.21,0.662,1,28,0.843,0.842,0.75,5315.55,0.08,0.81,0.978,0,24,0
APP_1794,Male,25_50,True,739.0,66806.95,0.101,1,65,0.677,0.888,0.935,15940.04,0.175,0.58,0.864,0,63,0
APP_1795,Female,25_50,True,651.0,28508.92,0.152,0,29,0.793,0.764,0.84,1907.06,0.213,0.261,0.867,0,53,0
APP_1796,Female,Under_25,True,636.0,15000.0,0.311,2,44,0.894,0.88,0.712,4462.31,0.063,0.368,0.876,3,56,0
APP_1797,Female,25_50,True,641.0,15000.0,0.228,1,70,0.668,0.701,0.735,3969.75,0.226,0.752,0.963,1,97,0
APP_1798,Female,Over_50,True,753.0,77382.02,0.445,1,54,0.712,0.821,0.754,13695.33,0.084,0.323,0.497,0,20,0
APP_1799,Female,Under_25,True,590.0,52575.13,0.215,2,77,0.785,0.695,0.674,12084.4,0.141,0.516,0.808,0,26,0
APP_1800,Female,25_50,True,755.0,38283.88,0.179,0,58,0.721,0.765,0.638,8989.6,0.302,0.658,0.899,2,24,0
APP_1801,Male,Over_50,True,667.0,27884.75,0.05,1,8,0.378,0.634,0.634,7178.83,0.194,0.67,0.958,1,122,0
APP_1802,Female,Over_50,True,637.0,26439.14,0.393,1,53,0.894,0.932,0.662,3009.93,0.116,0.773,0.514,1,60,0
APP_1803,Female,Over_50,True,850.0,19044.96,0.571,2,70,0.849,0.879,0.602,2723.68,0.241,0.66,0.69,1,64,0
APP_1804,Male,25_50,True,566.0,28032.69,0.359,2,41,0.897,0.836,0.917,7005.97,0.068,0.868,0.647,0,35,0
APP_1805,Female,Over_50,True,622.0,15000.0,0.449,3,12,0.934,0.931,0.839,3633.69,0.118,0.796,0.842,2,47,0
APP_1806,Female,25_50,True,551.0,23350.22,0.05,3,35,0.884,0.526,0.585,4218.31,0.043,0.667,0.619,1,63,0
APP_1807,Female,Under_25,False,726.0,30134.85,0.301,0,35,0.949,0.618,0.341,4491.64,0.098,0.721,0.583,0,36,0
APP_1808,Male,25_50,True,785.0,52361.56,0.174,2,73,0.759,0.8,0.81,15295.37,0.222,0.873,0.752,0,30,0
APP_1809,Male,25_50,True,784.0,35455.87,0.54,0,38,0.97,0.798,0.68,5451.53,0.096,0.356,0.672,0,80,0
APP_1810,Non-Binary,Under_25,True,748.0,58510.05,0.806,0,26,0.87,0.742,0.778,14100.71,0.077,0.758,0.883,2,43,0
APP_1811,Female,25_50,True,634.0,81591.56,0.097,2,40,0.764,0.786,0.779,12496.61,0.119,0.417,0.457,1,18,0
APP_1812,Male,25_50,True,621.0,68521.45,0.282,1,37,0.808,0.963,0.771,8733.68,0.127,0.493,0.642,0,32,0
APP_1813,Female,Under_25,True,516.0,48161.05,0.512,1,27,0.607,0.829,0.755,10125.82,0.109,0.908,0.824,0,50,0
APP_1814,Female,25_50,True,813.0,36574.9,0.05,1,38,0.901,0.835,0.741,9213.36,0.043,0.615,0.744,1,41,0
APP_1815,Female,25_50,False,688.0,20161.44,0.124,3,28,0.914,0.558,0.645,5954.57,0.197,0.325,0.821,0,58,0
APP_1816,Female,25_50,True,611.0,56611.44,0.55,3,25,0.813,0.827,0.765,4937.99,0.512,0.552,0.913,1,10,0
APP_1817,Male,Under_25,True,756.0,99493.58,0.571,2,30,0.634,0.783,0.587,26766.62,0.044,0.864,0.918,1,88,0
APP_1818,Male,Under_25,True,572.0,44589.94,0.077,0,11,0.886,0.826,0.733,8072.36,0.054,0.584,0.683,1,44,0
APP_1819,Male,25_50,True,683.0,114732.14,0.343,3,56,0.646,0.757,0.853,8826.99,0.087,0.542,0.733,0,38,0
APP_1820,Female,Over_50,True,636.0,15000.0,0.229,1,25,0.773,0.69,0.754,3728.92,0.15,0.875,0.911,0,21,0
APP_1821,Male,Under_25,True,701.0,18169.54,0.157,3,39,0.869,0.629,0.739,2414.48,0.176,0.673,0.743,0,82,0
APP_1822,Male,25_50,True,645.0,60664.92,0.428,6,44,0.911,0.745,0.962,16201.32,0.13,0.608,0.614,0,25,0
APP_1823,Male,Under_25,True,534.0,42555.91,0.11,1,17,0.657,0.704,0.672,3806.65,0.223,0.731,0.67,0,50,0
APP_1824,Female,25_50,True,656.0,79879.08,0.097,3,40,0.843,0.818,0.804,18194.29,0.321,0.655,0.756,0,23,0
APP_1825,Female,25_50,True,734.0,35979.95,0.257,4,50,0.754,0.931,0.658,4504.66,0.055,0.362,0.912,1,37,0
APP_1826,Male,25_50,True,648.0,21573.37,0.334,1,61,0.965,0.877,0.545,2466.64,0.137,0.356,0.56,1,22,0
APP_1827,Male,Under_25,True,712.0,31947.34,0.52,2,34,0.955,0.834,0.502,1998.79,0.053,0.559,0.519,0,21,0
APP_1828,Female,25_50,True,566.0,15000.0,0.151,2,47,0.659,0.718,0.901,2557.16,0.131,0.479,0.756,2,20,0
APP_1829,Male,Under_25,True,648.0,18450.48,0.159,0,17,0.765,0.716,0.941,2728.38,0.152,0.741,0.978,0,50,0
APP_1830,Male,25_50,True,600.0,65086.11,0.209,5,35,0.768,0.8,0.663,4258.1,0.376,0.373,0.955,3,43,0
APP_1831,Male,25_50,True,710.0,61308.42,0.197,1,38,0.907,0.802,0.892,6539.19,0.154,0.549,0.842,0,24,0
APP_1832,Male,Under_25,True,653.0,45152.57,0.383,3,60,0.924,0.67,0.742,7758.02,0.139,0.679,0.868,1,47,0
APP_1833,Male,25_50,True,705.0,15000.0,0.306,4,19,0.922,0.712,0.66,3781.02,0.003,0.816,0.883,0,48,0
APP_1834,Female,25_50,True,737.0,29288.72,0.085,0,20,0.874,0.741,0.909,8270.02,0.265,0.831,0.876,1,63,0
APP_1835,Male,Over_50,True,705.0,17413.48,0.311,1,64,0.882,0.876,0.888,3114.11,0.059,0.76,0.865,2,33,0
APP_1836,Female,Over_50,True,672.0,73564.65,0.102,2,24,0.805,0.717,0.72,11095.51,0.093,0.62,0.844,0,45,0
APP_1837,Male,Under_25,True,570.0,25585.13,0.428,1,70,0.918,0.719,0.671,7386.14,0.196,0.645,0.945,1,58,0
APP_1838,Female,25_50,True,650.0,18930.91,0.05,1,22,0.98,0.923,0.425,5503.51,0.072,0.707,0.925,1,62,0
APP_1839,Female,25_50,True,607.0,36970.58,0.53,3,39,0.84,0.763,0.827,3608.44,0.248,0.428,0.894,2,78,0
APP_1840,Male,25_50,False,622.0,24733.34,0.096,3,38,0.894,0.564,0.78,4522.83,0.229,0.732,0.815,1,34,0
APP_1841,Female,25_50,False,620.0,88454.75,0.343,2,29,0.585,0.837,0.952,22576.09,0.134,0.678,0.586,3,45,0
APP_1842,Male,Over_50,True,572.0,23367.78,0.385,1,82,0.653,0.754,0.929,5971.98,0.113,0.539,0.728,1,33,0
APP_1843,Female,Over_50,True,493.0,15685.05,0.112,1,66,0.934,0.916,0.929,3470.23,0.043,0.318,0.643,0,66,0
APP_1844,Male,25_50,True,597.0,15000.0,0.402,4,68,0.741,0.869,0.687,2518.01,0.014,0.614,0.86,1,36,0
APP_1845,Male,25_50,True,665.0,35650.84,0.388,3,46,0.804,0.925,0.558,5380.22,0.091,0.8,0.877,0,44,0
APP_1846,Male,25_50,False,542.0,25921.86,0.139,2,37,0.66,0.919,0.682,6522.02,0.258,0.345,0.893,0,12,0
APP_1847,Non-Binary,25_50,True,651.0,15408.23,0.488,1,33,0.64,0.821,0.681,1639.91,0.222,0.631,0.891,0,49,0
APP_1848,Female,25_50,True,802.0,74127.06,0.244,1,64,0.58,0.634,0.911,11645.91,0.276,0.382,0.946,2,24,0
APP_1849,Female,25_50,True,732.0,54195.17,0.068,5,28,0.89,0.727,0.821,10390.09,0.198,0.639,0.877,1,33,0
APP_1850,Male,25_50,False,781.0,35705.83,0.177,2,81,0.765,0.895,0.319,9210.18,0.07,0.853,0.912,0,31,0
APP_1851,Female,Under_25,True,681.0,82338.64,0.217,2,27,0.811,0.834,0.636,11812.51,0.091,0.599,0.94,2,37,0
APP_1852,Male,Under_25,True,743.0,54042.26,0.129,2,30,0.778,0.846,0.933,10114.76,0.119,0.733,0.774,1,25,0
APP_1853,Female,Over_50,True,592.0,22165.37,0.077,2,20,0.949,0.802,0.745,2655.21,0.231,0.631,0.735,1,45,0
APP_1854,Male,Under_25,True,598.0,19466.84,0.192,4,68,0.838,0.84,0.813,5046.35,0.06,0.567,0.787,0,52,0
APP_1855,Male,25_50,True,431.0,59325.17,0.355,1,89,0.581,0.596,0.742,14616.85,0.049,0.711,0.884,1,26,0
APP_1856,Male,Under_25,True,745.0,46065.53,0.375,0,92,0.591,0.951,0.515,11747.84,0.029,0.767,0.859,0,34,0
APP_1857,Male,Under_25,False,773.0,40209.1,0.135,0,79,0.879,0.638,0.796,2588.22,0.096,0.733,0.744,0,15,0
APP_1858,Female,Under_25,True,606.0,21853.17,0.098,1,56,0.795,0.893,0.591,3752.73,0.091,0.825,0.934,0,64,0
APP_1859,Male,Under_25,True,630.0,52300.88,0.2,3,18,0.851,0.946,0.783,4391.22,0.066,0.714,0.803,1,38,0
APP_1860,Female,Over_50,True,590.0,23079.51,0.266,1,29,0.907,0.856,0.797,5041.49,0.133,0.557,0.862,1,40,0
APP_1861,Male,25_50,True,681.0,34159.91,0.08,2,47,0.866,0.781,0.869,4367.27,0.117,0.699,0.901,1,59,0
APP_1862,Female,Over_50,True,740.0,86523.08,0.212,2,44,0.519,0.887,0.725,21080.83,0.228,0.321,0.689,0,49,0
APP_1863,Male,25_50,True,511.0,24428.35,0.242,3,62,0.573,0.96,0.839,1619.4,0.244,0.23,0.589,1,26,0
APP_1864,Male,25_50,True,683.0,15000.0,0.287,1,32,0.928,0.878,0.855,2674.73,0.242,0.796,0.951,1,23,0
APP_1865,Female,25_50,True,628.0,19311.8,0.242,4,34,0.912,0.933,0.703,1562.64,0.091,0.674,0.507,2,80,0
APP_1866,Male,25_50,True,659.0,65945.19,0.604,1,27,0.643,0.903,0.952,12494.95,0.165,0.548,0.825,0,82,0
APP_1867,Male,25_50,True,687.0,42312.54,0.424,4,40,0.899,0.644,0.709,8540.27,0.079,0.568,0.798,0,47,0
APP_1868,Female,25_50,True,635.0,33613.18,0.726,2,36,0.568,0.496,0.713,5564.19,0.12,0.762,0.901,0,30,0
APP_1869,Female,25_50,True,642.0,26756.79,0.105,5,51,0.51,0.802,0.718,3208.45,0.071,0.718,0.695,0,30,0
APP_1870,Male,Over_50,True,633.0,48592.09,0.071,3,57,0.783,0.816,0.719,2822.32,0.165,0.734,0.215,1,111,0
APP_1871,Male,Over_50,True,728.0,21819.01,0.267,1,57,0.647,0.856,0.879,4702.62,0.043,0.658,0.948,2,49,0
APP_1872,Female,Over_50,True,684.0,43625.6,0.121,1,50,0.886,0.703,0.647,11674.67,0.154,0.884,0.791,2,21,0
APP_1873,Male,25_50,True,668.0,23417.7,0.333,1,51,0.86,0.489,0.915,5465.97,0.045,0.319,0.896,0,18,0
APP_1874,Male,25_50,True,548.0,21192.54,0.182,2,35,0.727,0.841,0.911,5790.96,0.053,0.474,0.659,1,35,0
APP_1875,Male,25_50,True,620.0,24772.95,0.076,0,31,0.882,0.827,0.625,6995.27,0.274,0.718,0.884,2,66,0
APP_1876,Female,25_50,True,722.0,28991.43,0.362,0,72,0.976,0.811,0.753,4707.82,0.06,0.82,0.771,1,29,0
APP_1877,Female,Under_25,True,653.0,35266.97,0.62,2,47,0.909,0.638,0.527,7917.36,0.278,0.721,0.924,0,21,0
APP_1878,Male,25_50,True,703.0,41826.0,0.235,1,67,0.692,0.942,0.808,6246.49,0.302,0.866,0.606,0,38,0
APP_1879,Male,Under_25,True,791.0,15000.0,0.232,5,53,0.911,0.839,0.827,4198.29,0.052,0.754,0.883,0,47,0
APP_1880,Male,25_50,True,733.0,22368.51,0.333,1,52,0.764,0.823,0.709,4266.64,0.124,0.653,0.798,0,65,0
APP_1881,Female,Over_50,True,657.0,28711.64,0.336,1,59,0.799,0.617,0.664,6836.6,0.231,0.741,0.794,3,32,0
APP_1882,Male,Under_25,True,609.0,89593.43,0.552,2,69,0.91,0.779,0.842,4804.86,0.105,0.645,0.945,0,55,0
APP_1883,Male,Under_25,True,446.0,18996.28,0.244,0,28,0.84,0.462,0.673,3683.14,0.065,0.414,0.601,1,53,0
APP_1884,Female,Under_25,True,637.0,40041.75,0.623,1,29,0.805,0.703,0.769,9429.74,0.085,0.635,0.673,2,44,0
APP_1885,Male,Over_50,True,624.0,89055.78,0.428,1,17,0.815,0.882,0.898,10174.76,0.029,0.391,0.995,0,38,0
APP_1886,Female,25_50,True,681.0,16518.21,0.099,2,50,0.781,0.81,0.793,885.27,0.138,0.838,0.816,1,22,0
